oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
39064,39,24.5146,0,10.58052,21.16104,146.5491,94.36547,13.06677,0,0,28421,87.6,.5321664,36.1,1722,11254,17458,17.7,1.4,39944,.0783347,.1499599,.2477969,.2713549,0,.006609253,11257
39065,39,16.96769,.6430889,10.93251,20.90039,96.13127,61.86969,6.436604,.3298751,16.17076,354924,90.1,.5175637,39.1,21102,156089,204069,60.7,2,370321,.0844322,.1479851,.2616514,.2808914,.5406849733,.0188809168,12612
39066,39,29.91781,0,11.88119,23.76238,83.33807,70.07974,9.891197,0,0,16866,88.3,.5652815,40.1,1333,7460,9497,0,.3,28076,.1064254,.1497008,.2604716,.2085055,0,.0051645534,11628
40003,40,24.75652,0,5.797689,17.39307,88.2301,52.74626,6.675568,0,0,82468,83.5,.3807247,42.5,4323,44544,39198,68.2,4.4,87194,.1207537,.1770879,.2645021,.2136844,.8186457784,.0393261004,16819
40004,40,16.78977,1.157568,11.8072,26.39256,123.3664,63.985,5.26749,1.25571,0,568668,83.4,.5279156,32.1,32688,235424,344128,91.8,2.3,596270,.1206568,.1765828,.2311554,.2465024,.9069716739,.0539017559,13871
41001,41,44.38631,0,24.67795,44.42031,104.8936,107.0343,0,0,0,21584,77.2,.5378081,26.2,1652,10712,10930,37.3,32,23862,.11072,.1429469,.2469198,.2413042,0,.3146006202,10214
41002,41,34.46734,4.177022,24.01788,39.68171,95.17741,106.2446,12.89117,3.013955,6.865067,81414,82.7,.4985578,35.5,5921,41951,40194,36.6,26.3,120940,.0950223,.1695717,.2562841,.2047048,.5737307756,.2406151811,13127
41003,41,66.0875,0,9.423294,18.84659,107.6409,168.691,11.04484,0,0,11258,74.6,.5367242,26.4,1012,5800,5280,27.4,63.2,11722,.114315,.1619178,.233322,.1925439,0,.6776147415,7458
41004,41,35.18533,6.247768,27.66869,50.87469,108.2834,96.51077,0,5.746532,8.141665,99446,77.2,.4702325,25.9,7158,48442,52103,54.4,19.5,145196,.0945205,.1557068,.2667704,.2340836,.3596862173,.165954985,12027
41005,41,63.07226,0,18.23487,30.39144,120.824,116.7966,15.97955,0,0,16608,81.5,.5465742,25.8,1442,8363,7485,38.7,55.8,16902,.1445983,.1325879,.2194415,.2113359,0,.6156076204,8438
41006,41,53.20109,0,30,35,120.6828,133.7061,14.4113,0,0,18000,77.3,.5347779,29,1576,9230,8189,41.3,43.3,20293,.0965357,.153994,.2430888,.2021387,0,.4300990489,10611
41007,41,49.199,5.636025,20.66543,35.69483,85.096,100.3462,10.04419,3.208316,9.282896,44311,49.2,.34404,37.7,4576,27584,15760,14.3,38.4,86425,.1446688,.1852242,.2105294,.2073705,0,.2846514319,15213
41008,41,55.04887,1.035015,24.84035,33.12046,59.19249,97.29092,9.255831,1.443439,0,38636,82.7,.5541162,22.9,3445,21075,15995,16,49.5,128776,.1085684,.2038734,.2472743,.1161474,.6080558489,.2409843449,10942
41009,41,70.61818,9.334454,28.00336,37.33781,112.8538,136.0032,0,26.61698,0,12387,80.9,.6011857,23.2,1201,6241,5469,0,66.9,12753,.0854701,.1521211,.2603309,.2271622,0,.5159570297,9983
41010,41,40.23685,4.687354,22.58452,42.18618,97.41137,99.51377,6.310024,2.260517,8.013703,216419,84,.4996212,37.7,15263,116158,99527,73.5,36.3,295039,.1420389,.1973231,.2345385,.1760513,.87980911,.3491335044,13068
41011,41,43.96378,0,23.05682,38.42804,139.5609,103.9709,16.30789,0,0,35665,71.3,.4837806,21.7,2871,17849,17721,43.2,21.2,44506,.1047724,.154159,.2601672,.218802,0,.2067586393,10406
41012,41,46.7532,3.465724,27.72579,38.12296,134.1791,111.9043,9.033423,0,6.982265,30934,75,.5119281,22.8,2491,15258,15468,32.2,39.9,32170,.091576,.1529375,.2467516,.2242151,0,.399098539,9806
41013,41,56.72046,5.564366,38.95056,72.33675,125.3941,113.8329,16.0914,4.672679,6.916108,34727,73.8,.5242829,22.4,3147,17605,15821,15.3,37,38577,.0976229,.1503746,.2541151,.2202349,0,.334862742,9455
41014,41,71.08579,0,22.07181,36.78635,134.3157,143.3562,3.886816,0,0,30009,73.4,.5558702,18,3062,16243,11753,13.3,68.2,28450,.0921968,.1481898,.2442179,.2215466,0,.565659051,8181
41015,41,62.05207,3.368478,33.68478,60.6326,156.3798,141.281,9.410879,0,6.403688,28194,78.3,.5580079,23.6,2581,14136,13268,19.5,51.1,34377,.0838642,.1535329,.2503127,.2175582,0,.4508246793,9193
41016,41,53.39907,1.66113,21.59468,38.20598,127.2771,126.4416,11.79857,0,3.567861,53339,78.3,.5294284,26.8,4509,28204,24140,24.8,44.4,61851,.0947438,.1536919,.263294,.2052837,.0291830367,.4003815621,10510
41017,41,61.48956,0,27.62685,49.11441,132.1607,122.6783,7.661074,0,0,31519,76.1,.5391034,22.1,2844,16418,12916,20.2,46.2,29114,.093838,.1469396,.2386481,.2034073,0,.4322319159,8077
41018,41,55.27776,9.233269,18.46654,48.013,84.02759,94.44962,0,10.42834,6.671559,24226,88.1,.5573848,28.1,2164,12756,11363,14.9,48.8,83060,.1071274,.1984469,.2626053,.1362268,.667240549,.2308933301,11884
41019,41,62.94371,12.37317,30.93294,61.86588,121.5103,124.4983,7.828402,14.95439,10.59996,15623,74.2,.5199609,29.4,1360,8191,7149,18.3,58.2,18375,.0854422,.1617959,.2540408,.2074558,.0011972789,.4631836735,10651
41020,41,62.7254,0,59.92809,74.91011,136.7487,119.2382,18.45018,0,0,20523,80.4,.544982,23.5,1764,10582,9622,16.8,59.5,22295,.100157,.1521866,.2376766,.2220229,0,.5846153846,9011
41021,41,51.62456,.9672209,28.04941,44.49216,107.2595,106.6267,8.996851,1.71972,0,85623,80.1,.543503,28.2,7471,44767,39133,36.5,43.2,114344,.1028038,.1584692,.2601973,.1935301,.4609074372,.3871300637,11007
41022,41,57.56493,2.412429,31.36157,48.24858,106.4781,118.8791,9.809692,0,4.602568,35911,82.1,.5766939,24.1,3289,18965,14624,43.7,52.1,46302,.0855255,.1508142,.2454754,.2177444,.0707744806,.4316876161,11084
41023,41,29.69934,2.06904,14.48328,33.51844,103.5265,91.75825,7.956485,1.611612,3.669859,209299,76.8,.4625452,36.8,13609,105594,108852,63.7,17.5,320167,.105926,.1741091,.266817,.2059019,.7508019252,.1802371887,13918
41024,41,36.14108,3.987877,15.95151,27.91514,109.4828,90.62585,7.038288,0,11.19257,44374,81.3,.4965627,29.6,3190,21383,23984,49.2,29.6,59567,.1090872,.151275,.247486,.2317726,0,.3023989793,11429
41025,41,64.40496,5.515416,5.515416,27.57708,150.3126,125.4201,7.300336,13.56116,0,17758,79.1,.5601971,24.3,1646,8929,8039,0,53.8,18191,.0957616,.1427079,.2402287,.2030125,0,.5446649442,8578
41026,41,51.80262,2.329482,23.29482,45.4249,82.971,120.1474,5.8099,1.684806,3.832005,68638,77.3,.4825979,29.6,5647,37553,30686,24,26.7,144053,.1037674,.1788578,.2508452,.2291379,.3815262438,.1748314856,12385
41027,41,66.56133,0,45.0045,60.006,133.0042,166.2553,0,0,0,12038,82.7,.5906156,18.7,1211,6351,5486,0,62.2,15487,.0870407,.1558727,.2274165,.2078518,0,.5733195583,7984
41028,41,50.33019,0,33.74294,44.99058,111.082,103.0571,18.6428,0,0,34363,81.8,.5425862,27.9,2881,17400,15810,20.4,39.8,43599,.0847267,.1615175,.2687676,.2147526,0,.2835844859,11937
41029,41,37.78588,4.131122,16.52449,35.11454,91.1916,105.7435,13.93825,5.853944,0,39907,80.5,.4980159,25.6,3123,20664,18952,36.2,27,54516,.1000624,.1570732,.261648,.2125981,0,.2534485289,11041
41030,41,39.91501,2.238438,20.14595,49.24565,127.7444,105.4349,6.243366,0,6.185057,48102,66,.4655428,24.4,3908,24262,24179,36.8,29.5,58092,.1108242,.1473181,.2582628,.2282758,0,.2815878262,10739
41031,41,73.31989,5.355899,21.4236,26.7795,143.451,112.2236,10.32311,0,7.579777,21909,72.5,.5268251,21.1,2059,11780,8978,16.4,65.8,18437,.0978467,.1586484,.231708,.2034496,0,.6207083582,7569
41032,41,33.39743,2.373268,18.98614,33.22575,75.50254,84.84692,14.05481,.9038568,13.32889,60935,83.4,.490186,32.4,4550,31078,30514,44.8,17.2,167611,.0993014,.1771602,.2907864,.1678291,.5158909618,.1099211866,14259
41033,41,61.52948,13.25381,13.25381,39.76143,105.7735,130.0132,29.29115,0,17.49781,8839,80.8,.5685933,22.4,874,4585,3774,0,61.6,8868,.118065,.1787325,.2415426,.2158322,0,.5855886333,7929
41034,41,64.48835,6.068513,36.41108,63.71939,139.2351,120.8069,7.524455,7.305669,5.226299,31991,78.4,.5448985,25.3,2898,16838,14468,41.9,54.9,33899,.0840143,.1448715,.2482669,.2075282,0,.5469187882,8185
41035,41,63.82979,0,12.42776,18.64165,106.2102,113.0258,13.85425,0,0,28945,77.9,.5317568,22.5,2633,14800,12952,24.4,48.4,29361,.1009843,.1555465,.2426007,.2106195,0,.486427574,7948
41036,41,46.71924,0,34.00975,49.12519,111.8408,98.97414,22.4165,0,0,29032,84.7,.5592517,24.6,2280,13738,15792,37,35.4,33172,.1067467,.1529,.2465634,.2418908,0,.3483962378,10487
41037,41,40.21482,2.380952,14.28571,35.71429,121.9771,108.0558,24.72799,2.708046,0,40982,75.6,.5323679,22.1,3024,21889,18987,21.5,10.7,57494,.0926531,.1544335,.2657669,.242721,0,.0867742721,12352
41038,41,62.40087,7.833102,26.11034,44.38758,125.1123,125.5482,10.9577,0,12.85017,68515,82.5,.5800653,28,6309,36489,30521,20.2,60.1,84803,.12588,.1482849,.2376567,.2061602,0,.581347358,9004
41039,41,29.7684,0,21.57712,41.49446,97.54106,81.43544,0,0,0,46533,74.6,.4766268,28.1,3482,23467,23757,23.8,10,93894,.1982448,.1493812,.2403348,.1930155,.0126206147,.0739557373,11427
41040,41,37.53982,2.890953,23.12763,35.17326,123.4225,97.25403,4.878287,2.811727,3.034379,201865,71.9,.4491291,43.7,14122,109031,95248,69.4,32.4,285720,.1474065,.1988485,.2475116,.1643392,.8458595828,.4179301414,13243
41041,41,52.87775,6.968155,41.80893,55.74524,115.9748,119.0537,19.24557,0,15.54243,14877,83.1,.5405896,25.1,1276,7157,7284,2,36.6,16357,.0953109,.1508834,.2522467,.2380021,0,.3314177416,9814
41042,41,36.19995,2.854794,20.55452,37.68328,106.5253,102.2548,8.691117,2.323492,4.412673,157032,76.5,.4897588,28,11495,77969,82551,36.1,22.1,226800,.1083333,.1607628,.268761,.2159921,.4923280423,.2066931217,12218
41043,41,52.5384,2.287178,24.01537,43.45638,97.63592,93.68052,13.73579,0,4.795473,76229,79,.4707561,35.1,5718,41701,32114,40.2,46.7,102637,.1182809,.1965081,.2349153,.1634498,.5604996249,.4328361117,9997
41044,41,39.39053,3.660858,14.64343,29.28687,99.14813,99.14813,5.059704,5.787707,0,30314,77.3,.4874545,23.3,2283,14826,15498,34,29.6,30337,.0958565,.1501137,.2586281,.247058,0,.3000955928,9669
41045,41,72.45921,2.480097,29.76117,52.08204,104.9435,112.7171,11.15387,0,3.57897,41851,79.7,.5669288,20.5,4175,22636,16440,9.5,66.4,36815,.1005025,.1403232,.2350672,.2004346,0,.6432432432,7632
41046,41,38.98336,1.064215,17.02744,26.60537,105.007,90.70265,10.59098,0,3.877472,79147,80.3,.5179158,28.9,5969,41053,38069,52,28.2,131497,.1186187,.1669316,.2648806,.1898979,.4463143646,.2000882149,13306
42001,42,49.80004,0,31.00775,62.0155,147.0228,65.34346,0,0,,4912,92.5,.6112703,35.7,455,2094,2586,0,.1,3135,.0421053,.1247209,.2098884,.3298246,0,0,8129
42002,42,26.24583,6.364967,19.0949,50.91974,153.6242,72.5231,12.96512,6.449533,0,21935,93.8,.602997,46.4,1400,10010,11670,65.4,.1,18253,.0660713,.1538377,.2273599,.2803923,0,.0026844902,10373
42003,42,42.30203,0,82.87292,138.1216,148.9902,143.472,0,0,,3404,85.8,.5513768,37.6,221,1489,1534,0,.1,3206,.0857767,.1503431,.2158453,.1974423,0,.0081097941,7841
42004,42,46.3819,0,34.07735,51.11603,154.1099,71.27584,0,0,0,9391,93.4,.6266435,33.3,576,4031,5225,0,0,7089,.0622091,.1465651,.210749,.325998,0,.0038087177,8208
42005,42,31.55879,0,12.57862,25.15723,86.36564,64.36684,0,0,0,19963,95.2,.7014837,49.5,1105,10110,9932,52.7,0,25207,.2559606,.1443647,.1922482,.182846,0,.0016662038,9926
42006,42,24.77965,0,19.07123,25.42831,79.12666,57.66858,4.373305,0,0,34666,93,.6189083,48.7,2105,16067,17941,67.7,0,35580,.117032,.1557055,.2323215,.2367903,0,.000871276,11579
42007,42,26.95442,0,0,21.19991,59.87682,94.09216,0,0,,6689,91.8,.5649259,42,429,2834,3348,41.1,0,5485,.0557885,.1443938,.2109389,.2550592,0,.0012762078,9681
42008,42,61.27049,0,168.7052,210.8815,328.1171,454.316,0,0,,1464,0,.5693069,30.9,140,808,680,0,0,1759,.0864127,.1444002,.1910176,.1273451,0,0,5067
42009,42,19.47213,0,13.91014,13.91014,173.943,110.8647,0,0,0,8907,88.5,.5574566,45.5,629,3916,4616,47.6,0,7914,.0688653,.1484711,.2388173,.2541066,0,.0006317918,9843
42010,42,30.3132,0,0,0,100.1628,68.8619,0,0,0,3576,86,.5639053,27.6,268,1690,1810,0,0,1965,.0513995,.1394402,.2274809,.3251908,0,.0030534351,8678
42011,42,46.34583,0,30.83565,61.67129,195.7333,111.8476,11.57407,0,,11683,93,.6102955,36.5,952,5517,5976,0,0,9131,.0666959,.1301062,.212025,.2729164,0,.0002190341,7475
42012,42,42.72351,0,74.31261,99.08348,155.4814,96.11579,22.31147,0,,7483,95.5,.6288313,37.6,521,2969,4119,0,0,4403,.0513286,.1137861,.2205314,.3331819,0,0,9280
42013,42,28.2046,0,0,12.0279,131.3608,60.98896,0,0,0,10933,94.1,.7183124,55.1,565,5641,5314,56.4,.1,13186,.3299712,.1299863,.1745033,.1642651,0,.0030335204,9160
42014,42,27.07527,0,22.26676,22.26676,130.9255,89.86605,0,0,0,20864,93.3,.5943037,42.8,1382,9199,10759,69.6,0,22698,.0944577,.156049,.2257027,.2397127,0,.000176227,10508
42015,42,52.05851,0,31.84206,47.7631,204.4623,243.9199,21.45002,0,,5552,90.1,.5628192,28.8,467,2937,2636,0,.1,4195,.0693683,.1468415,.2073898,.1976162,0,0,6299
42016,42,25.98739,22.19756,22.19756,88.79023,150.0191,81.8286,30.19324,23.32634,,4796,84.5,.4904071,42.8,360,2137,2749,0,.1,6179,.0516265,.131251,.2849976,.2534391,0,.0022657388,10942
42017,42,25.3574,0,20.25248,20.25248,130.3698,76.04907,8.767316,0,0,17051,92.8,.6131721,46.5,1002,7440,9140,75.3,0,17503,.0918128,.150717,.2179626,.259327,0,.0015997258,10105
42018,42,42.42801,0,0,14.66061,137.5983,85.77555,0,0,,10577,93.4,.6125486,34.2,762,4367,6049,0,0,6978,.0574663,.1226713,.2079392,.3407853,0,.0004299226,9191
42019,42,35.5816,0,42.44482,84.88964,168.7005,92.78525,0,0,0,7083,94.6,.5792891,34.3,504,2926,3768,0,0,4522,.0515259,.1329058,.2264485,.3202123,0,0,9117
42020,42,44.51307,0,0,0,144.3589,259.1057,0,0,0,4870,88.7,.5538403,35.4,388,2656,2426,0,.1,5523,.0807532,.1667572,.1971754,.1522723,0,.0018106102,6515
42021,42,44.02631,0,25.65418,25.65418,121.7128,51.63575,27.41228,0,,5474,83.9,.5828012,25,419,2349,2720,0,0,3746,.0504538,.1219968,.208756,.313134,0,0,7869
42022,42,39.1468,0,0,19.89258,82.72951,79.87676,24.43793,0,,6380,96.4,.6439732,28.8,465,2688,3334,0,0,4356,.0422406,.1306244,.2137282,.3466483,0,0,8792
42023,42,18.73695,0,0,16.56178,255.8658,161.8743,0,0,0,10600,93.7,.5936126,40.9,687,4321,6395,46.2,.1,7353,.0441996,.120359,.2641099,.3371413,0,.0036719706,10944
42024,42,44.65807,0,34.45899,34.45899,143.5532,100.0522,0,0,,4131,95.3,.5761759,42.1,296,1956,2394,0,0,2744,.0433673,.1333819,.2161079,.3363703,0,0,8653
42025,42,38.78812,0,23.67985,35.51977,104.1179,114.5296,0,0,0,9998,78,.5613673,33.9,727,4359,5397,35.3,0,8372,.0579312,.1488294,.2253942,.2725753,0,0,10394
42026,42,36.61882,0,0,19.13143,114.8106,75.72611,0,0,0,7832,92.9,.6043301,31,537,3187,4149,0,0,5359,.0401194,.1278224,.2185109,.3254339,0,.000373204,8906
42027,42,25.84367,0,0,0,147.1219,140.9919,0,0,,3475,95.1,.5546164,40.4,228,1538,1695,0,0,2624,.0556402,.1451982,.2271342,.2202744,0,.0026676829,10117
42028,42,44.5456,0,88.43687,88.43687,211.312,79.58506,0,0,,6303,96.7,.6380686,31.1,432,2506,3714,0,0,4974,.0653398,.1160032,.2082831,.327302,0,.0020104544,9086
42029,42,38.58633,0,45.0349,67.55235,91.74583,85.82675,0,0,,6908,93,.6474007,38.1,481,3097,3506,0,0,4272,.0559457,.127809,.2146536,.3251404,0,.0030430712,9305
42030,42,52.58098,0,0,0,125.2203,69.56683,0,0,,4785,87.2,.5650289,36,375,2076,2387,0,0,2994,.0664663,.1255845,.2327989,.2959252,0,0,9846
42031,42,22.35587,0,0,0,102.7749,65.40222,0,0,,2421,0,.5195277,35.8,145,1101,1205,0,0,1669,.0575195,.1575794,.2294787,.2204913,0,.0017974835,8555
42032,42,15.52687,0,46.31416,46.31416,110.3753,82.491,0,0,0,13005,86.2,.5389457,55.5,803,6355,6326,79.3,0,14817,.067625,.159479,.2653708,.2024027,0,.0012823109,12263
42033,42,45.42561,13.328,0,13.328,171.7126,96.40006,0,13.36362,0,11137,88.8,.5382289,27.6,779,4630,6404,0,0,8262,.0485355,.1181312,.2073348,.3732753,0,0,9514
42034,42,40.24059,0,52.74261,52.74261,103.756,48.41945,0,0,,2611,0,.7286344,37.1,141,1135,1457,0,0,1696,.0436321,.1367925,.2069575,.3555425,0,.0017688679,9648
42035,42,26.41509,0,75.28231,75.28231,151.2696,151.2696,0,0,,2010,0,.5850713,43.1,145,911,1028,0,.2,2811,.0761295,.1383849,.2073995,.223408,0,0,6947
42036,42,46.44214,0,0,40.76641,166.585,83.2925,0,0,,3976,94.2,.6073446,41.8,287,1770,2278,0,0,2425,.0490722,.1101031,.2317526,.3459794,0,0,9867
42037,42,39.14223,0,0,0,107.1707,116.9135,0,0,,1842,0,.5675393,42.8,142,955,1085,0,0,1324,.0589124,.1336858,.2386707,.2839879,0,0,9592
42038,42,34.52944,0,20.06018,20.06018,280.4904,91.41908,0,0,0,9364,97.4,.6393278,38.6,632,3987,5188,0,0,5925,.0477637,.1248945,.2146835,.3505485,0,0,9857
42039,42,28.06481,0,0,23.86065,160.5805,71.36909,0,0,0,12304,93.1,.6253092,44.1,788,5255,6337,46.1,0,10550,.1036967,.1475829,.2094787,.2713744,0,0,11388
42040,42,16.38087,0,36.68648,36.68648,147.2464,134.1161,0,0,0,17549,94.5,.622316,47.6,1050,8057,9012,75.8,0,20655,.1211813,.1542968,.231421,.2249334,0,.001016703,11378
42041,42,36.03112,0,8.534608,17.06922,136.3124,77.04617,0,0,0,12650,97.2,.6256053,37.1,904,5163,7066,20.3,0,15427,.060997,.1624425,.2494328,.2186426,.0913333765,.0023983924,12246
42042,42,36.37513,0,75.60484,100.8064,130.6449,152.4191,0,0,0,4751,89.8,.5429268,37.9,304,2050,2282,0,.2,3638,.073392,.1495327,.2212754,.2248488,0,.0005497526,9724
42043,42,40.24871,0,17.4216,34.8432,208.0251,73.9645,0,0,0,8379,97.1,.6426979,37.2,584,3588,4588,0,0,5688,.0580169,.1220113,.2120253,.3319269,0,0,9542
42044,42,44.27711,0,61.74745,61.74745,70.34233,66.9927,0,0,,6048,84.9,.5442598,21.2,427,2587,3263,0,0,3228,.0430607,.0994424,.2149938,.4141884,0,0,8790
42045,42,38.27269,0,0,0,126.3441,137.0968,0,0,,6859,96.5,.5692573,31.5,520,2895,3718,0,0,4844,.0526424,.1228324,.2287366,.3257638,0,0,8799
42046,42,25.09133,0,33.91637,33.91637,100.0876,83.10844,13.04121,0,0,12457,89.5,.5101376,41.8,769,5524,6555,38.5,.9,21878,.096581,.179084,.2366761,.1656002,0,.0223512204,9725
42047,42,54.24048,0,82.88438,82.88438,252.7646,260.6635,0,0,,2671,85.7,.6460717,27.9,221,1311,1276,0,0,2137,.0659803,.1403837,.2129153,.2194665,0,.0014038372,6964
42048,42,45.86537,0,0,34.30532,223.9474,97.04389,0,0,,5362,91.4,.6421195,40,418,2227,3071,0,0,3272,.0479829,.1240831,.1940709,.356357,0,0,9711
42049,42,16.81625,1.083565,17.33703,33.5905,106.6489,59.54306,3.250447,0,0,87137,92,.5624649,50.1,4880,40975,45550,76.9,.2,123809,.1045885,.1917308,.2401925,.1927404,.8031887827,.0063081036,13345
42050,42,34.93377,0,33.6078,67.21559,81.32101,51.95509,35.08772,0,0,9026,96.8,.6928464,41.7,955,3998,4607,0,.2,6507,.0616259,.1436914,.2272937,.2595666,0,.0015368065,10169
42051,42,16.27631,0,28.89246,40.12841,97.65012,86.10281,0,0,0,58273,90.9,.5044178,55.8,3000,30671,27453,72.9,1,81343,.1074708,.1883506,.2350049,.176352,.7508574801,.015010511,12031
42052,42,29.65173,0,26.37826,26.37826,132.4332,116.2828,23.80952,0,0,6221,88.1,.5848281,39,412,2676,3230,0,0,3932,.0470498,.139115,.232706,.3189217,0,.0017802645,10982
42053,42,28.65294,0,28.49003,28.49003,226.8106,46.92633,0,0,,5023,90,.5135135,35.7,311,2331,2498,0,.4,3190,.045768,.1222571,.2285267,.3241379,0,0,10177
42054,42,45.92846,0,46.41233,55.69479,129.5811,139.4406,0,0,,13720,93.2,.6049991,29.4,1007,5881,7105,24.4,0,9914,.0674803,.1244704,.2165624,.2867662,0,0,7981
42055,42,32.52747,0,39.30818,78.61636,163.6661,88.46817,0,0,,4566,97.5,.6224594,41.3,310,1968,2622,0,0,2833,.0511825,.1404871,.2103777,.3039181,0,0,8956
42056,42,63.48295,6.286936,56.58242,81.73016,225.8186,367.5087,20.52545,0,0,5831,82.3,.5208593,22.3,468,3212,2594,0,.1,9902,.1061402,.1404767,.1799636,.1088669,0,.0008079176,3417
42057,42,41.35318,12.98701,51.94805,64.93507,111.8846,63.71208,54.37738,13.07531,,12018,83.4,.5081238,40,828,5170,6650,25.2,0,7981,.061897,.1449693,.2241574,.2931964,0,0,9674
42058,42,15.71898,0,38.98635,38.98635,102.7538,116.4543,61.38736,0,,4256,89,.4565524,41.9,238,2129,1803,64.8,0,2453,.0754179,.1500204,.2641663,.1956788,0,0,10759
42059,42,33.90015,0,108.8732,108.8732,55.55115,47.61527,0,0,,2768,0,.5163399,46.1,161,1224,1360,0,.4,1589,.057898,.1592196,.254248,.2548773,0,0,11559
42060,42,65.24775,0,38.65481,38.65481,191.7768,380.648,0,0,0,4529,87.3,.5655289,29.6,360,2373,2127,0,.2,8352,.1000958,.1314655,.1938458,.1160201,0,.0014367816,5043
42061,42,28.8921,0,43.97537,58.63383,186.0874,94.08911,0,0,,9056,90.8,.5508728,40.4,633,4010,4634,42.3,0,6924,.0595032,.1432698,.2237146,.2690641,0,0,10340
42062,42,40.07841,14.52222,14.52222,29.04444,167.3088,89.0267,0,14.637,0,11307,95.4,.5701427,37.5,723,4555,6653,0,0,8576,.0432603,.1277985,.2238806,.3323227,0,.0001166045,9355
42063,42,28.2623,0,40.46126,40.46126,148.0634,77.69666,0,0,0,10652,93.4,.6282225,37.6,699,4422,5718,7.2,.1,10189,.0673275,.139366,.2395721,.2605751,.199921484,.0009814506,9997
42064,42,24.82322,0,46.67081,46.67081,213.3815,100.5355,16.85204,0,,8089,93,.5516333,41.1,556,3796,4259,54.2,.1,6087,.0458354,.1248562,.2429768,.3257762,0,0,10518
42065,42,36.62259,,,,,,0,,,983,,,,,,,0,.2,,,,,,,,
42066,42,28.70727,0,26.27085,59.10942,116.1118,69.83534,0,0,0,18163,87.3,.6151458,36.4,1014,7408,10191,52.9,.4,19252,.0891855,.169385,.2388843,.2343653,0,.0076355703,10305
42067,42,39.09196,0,36.04903,36.04903,108.4501,334.3877,0,0,0,2599,0,.5380349,32,173,1262,1120,0,0,2220,.0743243,.1599099,.1810811,.1567568,0,.0027027027,6132
43001,43,27.52151,3.746511,20.60581,37.46511,91.9357,79.9541,4.716759,1.984127,40.14452,59151,86.2,.5417024,45.1,4553,30310,30877,53.4,3.3,68250,.0848498,.1521465,.2675605,.2568645,0,.0392820513,13182
43002,43,38.51538,4.275331,25.65199,47.02864,134.9625,123.2991,7.420599,4.876146,0,23198,80.9,.4906578,27.4,1695,10276,13317,45.2,11.9,30411,.0915787,.1525106,.2531978,.2456019,0,.1009174312,11311
43003,43,41.33631,0,8.549201,25.6476,90.79502,121.4001,17.43375,0,0,10771,90,.5503103,25,768,4512,6380,26,3,14524,.0859956,.1371523,.2554393,.2919995,0,.0207243184,10046
43004,43,67.68576,0,0,13.84466,111.63,137.677,0,0,0,7780,73.1,.5296871,16.4,890,4059,3749,0,5.8,9669,.0973213,.1755094,.2738649,.2102596,0,.0380597787,8053
43005,43,32.39724,1.65898,23.22572,36.49756,99.27987,81.0075,0,1.731182,0,57918,84.2,.5453714,32.4,4643,28432,30075,37.9,4.8,85969,.0969652,.1575335,.2773209,.2396096,.4931661413,.031080971,12674
43006,43,37.22639,1.701635,18.71799,40.83924,82.52744,87.63749,0,0,34.97726,37924,74.7,.4616134,24.3,2957,19512,19652,42.3,5.2,73712,.1201975,.1655226,.2693727,.2004558,0,.0427881485,11768
43007,43,59.19841,0,13.00644,29.26449,156.8964,110.2515,0,0,0,28256,76.7,.5342802,16.9,2647,13871,14173,22.2,.9,35079,.0998603,.1425354,.257419,.243251,0,.0041620343,8098
43008,43,45.57476,0,24.21601,48.43201,128.9839,130.4837,20.72968,0,0,8629,78.2,.4658635,16.1,656,3984,4793,0,2.3,10467,.099742,.1480845,.2492596,.2565205,0,.0185344416,9863
43009,43,49.84981,0,13.33748,17.78331,115.6652,98.15626,0,0,0,23758,88.6,.5811619,18.8,1752,9863,14035,15.4,13.5,27514,.089409,.1412008,.2462383,.2825471,0,.1142690994,10121
43010,43,40.77651,0,7.347178,22.04154,125.9282,78.2797,15.96424,0,0,41640,83.8,.5127575,24.4,3393,20772,21817,26.2,1,51505,.1111154,.1513251,.2678575,.2498204,.5070575672,.0084846131,9809
43011,43,38.19155,5.20156,15.60468,41.61248,70.31314,121.8216,35.014,5.347308,0,9350,75.4,.5142922,20.6,692,4373,5134,0,6.6,27140,.087804,.1874355,.2829772,.1609433,0,.0210022108,11868
43012,43,52.48677,0,0,0,114.1411,105.89,19.09126,0,0,9753,79.4,.5719056,18.2,731,4492,5158,28.1,13.4,12819,.1587487,.1379983,.2292691,.237538,0,.110305016,8281
43013,43,66.51531,0,9.69744,9.69744,180.1271,136.9788,8.460237,0,0,19186,71.1,.4993111,15.5,1639,9435,9791,0,1.6,26137,.1091556,.1494051,.2640318,.2206833,0,.0090293454,8371
43014,43,66.34628,0,67.62468,101.437,100.2464,135.7504,0,0,0,7387,76.3,.5142699,14.2,651,3609,3773,0,2.3,7238,.0929815,.1435479,.2645758,.2654048,0,.0167173252,8753
